"","line","movie"
"576","          should be focused on right now is","Sound of Metal"
"577","          protecting what hearing you have","Sound of Metal"
"578","          left...","Sound of Metal"
"579","Rubens stares lifelessly.","Sound of Metal"
"580","                                                   HARD CUT:","Sound of Metal"
"581","","Sound of Metal"
"582","INT. THE CELLAR ROOM, STAGE - LATER","Sound of Metal"
"583","Red lights strobe on Ruben’s sweat ridden face as he crushes","Sound of Metal"
"584","his sticks against the drums. He tries to hold on to an","Sound of Metal"
"585","impossibly thin thread of sound. As we move closer into","Sound of Metal"
"586","Ruben’s eyes we see a deep well of hurt... The strobing","Sound of Metal"
"587","lights continue, illuminating flashes of Ruben’s face in","Sound of Metal"
"588","various poses of demonic ecstasy and pain... The song builds","Sound of Metal"
"589","as Ruben hits harder and harder... Suddenly, the crackle of","Sound of Metal"
"590","sound breaks up... Ruben’s no longer hearing Lou or his own","Sound of Metal"
"591","drums. His drumming and Lou’s playing is suddenly out of","Sound of Metal"
"592","sync. She looks back at him, abruptly broken out of her","Sound of Metal"
"593","spell, her eyes full of confusion. Ruben panics. He continues","Sound of Metal"
"594","to play in shock - staring hard at Lou, trying desperately to","Sound of Metal"
"595","hold on to her rhythm and his place in the song, his place in","Sound of Metal"
"596","the world. She looks at him closely as she plays the final","Sound of Metal"
"597","chord. Ruben glances at the crowd, paranoid, devastated in","Sound of Metal"
"598","his horrible, emerging silence. He stops playing, puts down","Sound of Metal"
"599","his sticks. Lou is shocked. Ruben gets up and pushes his way","Sound of Metal"
"600","through the crowd, down a hall, up stairs and bursts out into","Sound of Metal"
"601","an ally... no sound... the world has gone silent. He stares,","Sound of Metal"
"602","terrified and alone... his hands shake.... He whips around","Sound of Metal"
"603","feeling a hand on his shoulder. Lou is standing there. She","Sound of Metal"
"604","reacts immediately to his demeanor. She speaks but Ruben","Sound of Metal"
"605","doesn’t hear...","Sound of Metal"
"606","                    LOU (SILENT)","Sound of Metal"
"607","          What the fuck? What happened?","Sound of Metal"
"608","Ruben stares at her voiceless screams... unresponsive... Lou","Sound of Metal"
"609","can see Ruben's pain. She is crying now...","Sound of Metal"
"610","                    LOU (CONT'D)","Sound of Metal"
"611","          Rubi, what’s happening? What’s","Sound of Metal"
"612","          wrong?","Sound of Metal"
"613","Ruben looks at her, total terror in his eyes... he speaks but","Sound of Metal"
"614","can’t hear his own voice...","Sound of Metal"
"615","                    RUBEN","Sound of Metal"
"616","          I can't hear anything.","Sound of Metal"
"617","                                                                16.","Sound of Metal"
"618","","Sound of Metal"
"619","INT. DINER - NIGHT","Sound of Metal"
"620","Close up of coffee spinning in a mug. Lou, still in her","Sound of Metal"
"621","concert outfit, looks at Ruben as he twirls his glass. She","Sound of Metal"
"622","writes on a piece of paper with a shaky hand: WILL IT COME","Sound of Metal"
"623","BACK?... And slides it to Ruben... Ruben reads, trying to act","Sound of Metal"
"624","calm...","Sound of Metal"
"625","                    RUBEN","Sound of Metal"
"626","          It will when I get surgery...","Sound of Metal"
"627","          There’s an implant thing. The put","Sound of Metal"
"628","          it in your shit. It’s fine. It’s","Sound of Metal"
"629","          easy. Forty grand or Eighty or","Sound of Metal"
"630","          something... so, but... yeah-","Sound of Metal"
"631","Ruben glances up to catch Lou’s freshly heartbroken face...","Sound of Metal"
"632","tears running down her cheeks... she tries to pull herself","Sound of Metal"
"633","together. She stares at Ruben’s hand tapping nervously...","Sound of Metal"
"634","                    RUBEN (CONT'D)","Sound of Metal"
"635","          We just gotta figure it out. We’ll","Sound of Metal"
"636","          play tomorrow night and see how it","Sound of Metal"
"637","          goes. I’ll just be like a click","Sound of Metal"
"638","          track, you can play to me-","Sound of Metal"
"639","Lou tries to speak-","Sound of Metal"
"640","                    RUBEN (CONT'D)","Sound of Metal"
"641","          It'll be different but it is what","Sound of Metal"
"642","          it is.","Sound of Metal"
"643","Lou stares at Ruben like he’s an alien.","Sound of Metal"
"644","                      LOU","Sound of Metal"
"645","          Um-No.","Sound of Metal"
"646","She writes on a scrap of paper: WE’RE NOT PLAYING ANYTHING","Sound of Metal"
"647","RUBEN. Slides it to Ruben... he reads.","Sound of Metal"
"648","                    RUBEN","Sound of Metal"
"649","          Yes we are playing. We are.","Sound of Metal"
"650","Lou puts up her hands as if to say “What are you talking","Sound of Metal"
"651","about?”","Sound of Metal"
"652","                    RUBEN (CONT'D)","Sound of Metal"
"653","          Lou. We have a fucking tour booked.","Sound of Metal"
"654","                      LOU","Sound of Metal"
"655","          No.","Sound of Metal"
"656","                    RUBEN","Sound of Metal"
"657","          YES. ACTUALLY YES WE DO. WE HAVE A","Sound of Metal"
"658","          TOUR BOOKED.","Sound of Metal"
"659","                                                                17.","Sound of Metal"
"660","","Sound of Metal"
"661","Lou looks anxiously at Ruben while at the same time massaging","Sound of Metal"
"662","a quickly building pain in her stomach. Ruben pulls at his","Sound of Metal"
"663","hair, unable to be in his skin. He SEES A GUY outside smoking","Sound of Metal"
"664","a cigarette and he abruptly stands up from the table trying","Sound of Metal"
"665","to break himself out of his daze.","Sound of Metal"
"666","                     RUBEN (CONT'D)","Sound of Metal"
"667","          Be back.","Sound of Metal"
"668","Lou watches Ruben walk away with deep concern in her eyes.","Sound of Metal"
"669","She picks at her food alone, suppressing tears as she HEARS","Sound of Metal"
"670","RUBEN outside ASKING SOMEONE FOR A SMOKE.","Sound of Metal"
"671","","Sound of Metal"
"672","EXT. DINER - MOMENTS LATER","Sound of Metal"
"673","Ruben takes the last sucks of a cigarette. His hands shake","Sound of Metal"
"674","and his eyes dart around. He flicks the cigarette before","Sound of Metal"
"675","heading back toward the diner.","Sound of Metal"
"676","","Sound of Metal"
"677","INT. DINER - MOMENTS LATER","Sound of Metal"
"678","Ruben picks at his food... Lou stares at him.","Sound of Metal"
"679","                    LOU","Sound of Metal"
"680","          Were you?","Sound of Metal"
"681","               (gesturing)","Sound of Metal"
"682","          Smoking?","Sound of Metal"
"683","Ruben shrugs. Lou writes.","Sound of Metal"
"684","                    LOU (CONT'D)","Sound of Metal"
"685","          What the fuck!","Sound of Metal"
"686","Lou seems surprisingly alarmed.","Sound of Metal"
"687","                    LOU (CONT'D)","Sound of Metal"
"688","          We need to call Hector.","Sound of Metal"
"689","                     RUBEN","Sound of Metal"
"690","          What?","Sound of Metal"
"691","Lou pantomimes calling and mouths the words HECTOR.","Sound of Metal"
"692","                    RUBEN (CONT'D)","Sound of Metal"
"693","          Why would I call Hector?","Sound of Metal"
"694","Lou stares.","Sound of Metal"
"695","                     RUBEN (CONT'D)","Sound of Metal"
"696","          Just cause I had a fucking","Sound of Metal"
"697","          cigarette?","Sound of Metal"
"698","               (Scratching head","Sound of Metal"
"699","               furiously)","Sound of Metal"
"700","                     (MORE)","Sound of Metal"
"701","                                                                18.","Sound of Metal"
"702","                    RUBEN (CONT'D)","Sound of Metal"
"703","          I think even you’d probably have a","Sound of Metal"
"704","          cigarette too, don’t you think?","Sound of Metal"
"705","Lou looks around... Ruben’s being really loud.","Sound of Metal"
"706","                     RUBEN (CONT'D)","Sound of Metal"
"707","          What?","Sound of Metal"
"708","                    LOU","Sound of Metal"
"709","          I don’t know.","Sound of Metal"
"710","                     RUBEN","Sound of Metal"
"711","          What?!","Sound of Metal"
"712","                    LOU","Sound of Metal"
"713","          Stop!! Relax...","Sound of Metal"
"714","                    RUBEN","Sound of Metal"
"715","          COME AGAIN?","Sound of Metal"
"716","Lou looks at Ruben with frightened eyes ... Clearly scared...","Sound of Metal"
"717","she gets up and goes around to his side of the booth and sits","Sound of Metal"
"718","right next to him. She turns to him and takes his face and","Sound of Metal"
"719","kisses his cheek and then she crosses her arm through his and","Sound of Metal"
"720","she writes as Ruben watches in real time: ANSWER TRUTHFULLY.","Sound of Metal"
"721","ARE YOU IN DANGER RIGHT NOW? Lou looks at Ruben... He looks","Sound of Metal"
"722","ahead stiffly shaking his head slightly, but doesn’t say","Sound of Metal"
"723","no... She writes: LET’S CALL HECTOR. Ruben shakes his head.","Sound of Metal"
"724","Lou writes PLEASE? - she underlines it and nods her head. She","Sound of Metal"
"725","writes GO.","Sound of Metal"
"726","                     RUBEN (CONT'D)","Sound of Metal"
"727","          Now?","Sound of Metal"
"728","Lou nods her head.","Sound of Metal"
"729","                    RUBEN (CONT'D)","Sound of Metal"
"730","          How am I gonna call Hector?","Sound of Metal"
"731","Lou motions to get on with it. Ruben takes out his phone and","Sound of Metal"
"732","dials and passes it to Lou. Lou listens.","Sound of Metal"
"733","                    LOU","Sound of Metal"
"734","          Hi Hector, sorry to wake you. It's","Sound of Metal"
"735","          Lou. Ruben's in some trouble. He","Sound of Metal"
"736","          has some hearing problems and...","Sound of Metal"
"737","Beat.","Sound of Metal"
"738","                    LOU (CONT'D)","Sound of Metal"
"739","          Well I can put him on but he won't","Sound of Metal"
"740","          be able to hear you.... okay.","Sound of Metal"
"741","Lou passes phone to Ruben. Ruben makes a face-","Sound of Metal"
"742","                                                19.","Sound of Metal"
"743","","Sound of Metal"
"744","                    RUBEN","Sound of Metal"
"745","          S'up Hector. I can't hear anything","Sound of Metal"
"746","          in my ears so this is dumb but I","Sound of Metal"
