"","line","movie"
"543","","Top Gun: Maverick"
"544","                            MAVERICK (ALT) (CONT’D)","Top Gun: Maverick"
"545","                  Fuel cell’s warming up. Looks like","Top Gun: Maverick"
"546","                  good H2 and oxygen flow.","Top Gun: Maverick"
"547","","Top Gun: Maverick"
"548","                             MAVERICK (ALT) (CONT’D)","Top Gun: Maverick"
"549","                  Adjusting helmet temp. Adjusting","Top Gun: Maverick"
"550","                  Suit temp.","Top Gun: Maverick"
"551","","Top Gun: Maverick"
"552","                            HONDO","Top Gun: Maverick"
"553","                  Check data on.","Top Gun: Maverick"
"554","","Top Gun: Maverick"
"555","","Top Gun: Maverick"
"556","","Top Gun: Maverick"
"557","                                                         (CONTINUED)","Top Gun: Maverick"
"558","                      CHERRY 11.25.19 - OFFICIAL          10.","Top Gun: Maverick"
"559","22   CONTINUED: (2)                                         22","Top Gun: Maverick"
"560","                         MAVERICK   (ALT)","Top Gun: Maverick"
"561","               Recorder’s on.","Top Gun: Maverick"
"562","","Top Gun: Maverick"
"563","                            HONDO","Top Gun: Maverick"
"564","               Good data.","Top Gun: Maverick"
"565","","Top Gun: Maverick"
"566","                         MAVERICK (ALT)","Top Gun: Maverick"
"567","               Nav points check good.","Top Gun: Maverick"
"568","","Top Gun: Maverick"
"569","                         MAVERICK (ALT) (CONT’D)","Top Gun: Maverick"
"570","               IFF on. Squawking one-four-zero-","Top Gun: Maverick"
"571","               two.","Top Gun: Maverick"
"572","","Top Gun: Maverick"
"573","                         MAVERICK (ALT) (CONT’D)","Top Gun: Maverick"
"574","               Engine oil pressure is looking","Top Gun: Maverick"
"575","               good.","Top Gun: Maverick"
"576","","Top Gun: Maverick"
"577","                         HONDO (ALT)","Top Gun: Maverick"
"578","               Ready for H2 pressure relief check.","Top Gun: Maverick"
"579","","Top Gun: Maverick"
"580","                         MAVERICK (ALT)","Top Gun: Maverick"
"581","               Switch on. Switch off.","Top Gun: Maverick"
"582","","Top Gun: Maverick"
"583","                         HONDO","Top Gun: Maverick"
"584","               Good check.","Top Gun: Maverick"
"585","","Top Gun: Maverick"
"586","                         HONDO (ALT) (CONT’D)","Top Gun: Maverick"
"587","               Control’s ready for sweeps.","Top Gun: Maverick"
"588","","Top Gun: Maverick"
"589","     Mav moves the stick accordingly.","Top Gun: Maverick"
"590","","Top Gun: Maverick"
"591","                         MAVERICK (ALT)","Top Gun: Maverick"
"592","               Forward. Aft. Left. Right. Paddle","Top Gun: Maverick"
"593","               switch on. Off.","Top Gun: Maverick"
"594","","Top Gun: Maverick"
"595","                         HONDO","Top Gun: Maverick"
"596","               Good sweeps.","Top Gun: Maverick"
"597","","Top Gun: Maverick"
"598","                         MAVERICK (ALT)","Top Gun: Maverick"
"599","               Control are you ready for flight","Top Gun: Maverick"
"600","               control test?","Top Gun: Maverick"
"601","","Top Gun: Maverick"
"602","                         HONDO","Top Gun: Maverick"
"603","               Control’s ready for test.","Top Gun: Maverick"
"604","","Top Gun: Maverick"
"605","                         MAVERICK (ALT)","Top Gun: Maverick"
"606","               Test complete.","Top Gun: Maverick"
"607","","Top Gun: Maverick"
"608","                         HONDO","Top Gun: Maverick"
"609","               Control shows good test.","Top Gun: Maverick"
"610","","Top Gun: Maverick"
"611","                         MAVERICK (ALT)","Top Gun: Maverick"
"612","               I’ve got a flight control air data","Top Gun: Maverick"
"613","               caution.","Top Gun: Maverick"
"614","","Top Gun: Maverick"
"615","","Top Gun: Maverick"
"616","                                                     (CONTINUED)","Top Gun: Maverick"
"617","                      CHERRY 11.25.19 - OFFICIAL             11.","Top Gun: Maverick"
"618","22   CONTINUED: (3)                                            22","Top Gun: Maverick"
"619","                         HONDO","Top Gun: Maverick"
"620","               Yeah, we’re looking into it.","Top Gun: Maverick"
"621","                  (beat)","Top Gun: Maverick"
"622","               It looks like we lost a probe.","Top Gun: Maverick"
"623","               Press reset.","Top Gun: Maverick"
"624","","Top Gun: Maverick"
"625","     Maverick presses reset button.","Top Gun: Maverick"
"626","","Top Gun: Maverick"
"627","                         HONDO (CONT’D)","Top Gun: Maverick"
"628","               Looks like good reset. Cleared to","Top Gun: Maverick"
"629","               continue.","Top Gun: Maverick"
"630","","Top Gun: Maverick"
"631","                         MAVERICK (ALT)","Top Gun: Maverick"
"632","               Take-off pre-checks complete. Seat","Top Gun: Maverick"
"633","               armed.","Top Gun: Maverick"
"634","","Top Gun: Maverick"
"635","                         HONDO","Top Gun: Maverick"
"636","               Control concurs.","Top Gun: Maverick"
"637","","Top Gun: Maverick"
"638","                         MAVERICK (ALT)","Top Gun: Maverick"
"639","               Tower, Darkstar is ready for take-","Top Gun: Maverick"
"640","               off. Requesting unrestricted climb","Top Gun: Maverick"
"641","               to six-zero-zero and above.","Top Gun: Maverick"
"642","","Top Gun: Maverick"
"643","                         TOWER (ON RADIO)","Top Gun: Maverick"
"644","               Darkstar the runway’s yours.","Top Gun: Maverick"
"645","               Unrestricted climb to flight level","Top Gun: Maverick"
"646","               six-zero-zero and above is","Top Gun: Maverick"
"647","               approved. Contact Joshua on three-","Top Gun: Maverick"
"648","               six-zero point two.","Top Gun: Maverick"
"649","","Top Gun: Maverick"
"650","                         MAVERICK","Top Gun: Maverick"
"651","               Cleared take-off six-zero-zero and","Top Gun: Maverick"
"652","               above, switching.","Top Gun: Maverick"
"653","","Top Gun: Maverick"
"654","                         MAVERICK (CONT’D)","Top Gun: Maverick"
"655","               Joshua, Darkstar checking in.","Top Gun: Maverick"
"656","","Top Gun: Maverick"
"657","                         JOSHUA (ON RADIO)","Top Gun: Maverick"
"658","               Darkstar, you’re cleared Isabella","Top Gun: Maverick"
"659","               and Owens MOAs, test area 25-0-8","Top Gun: Maverick"
"660","               above flight level six-zero-zero.","Top Gun: Maverick"
"661","               Your test frequency is two-four-one","Top Gun: Maverick"
"662","               point one-two-five.","Top Gun: Maverick"
"663","","Top Gun: Maverick"
"664","                         MAVERICK","Top Gun: Maverick"
"665","               Roger. Darkstar, is cleared","Top Gun: Maverick"
"666","               Isabella, Owens, 25-0-8 above","Top Gun: Maverick"
"667","               flight level six-zero-zero.","Top Gun: Maverick"
"668","               Switching to test.","Top Gun: Maverick"
"669","","Top Gun: Maverick"
"670","     Mav sets the frequency for 241.125.","Top Gun: Maverick"
"671","","Top Gun: Maverick"
"672","     The Darkstar rolls out, lining up on the tarmac. RUMBLING...","Top Gun: Maverick"
"673","","Top Gun: Maverick"
"674","","Top Gun: Maverick"
"675","                                                       (CONTINUED)","Top Gun: Maverick"
"676","                      CHERRY 11.25.19 - OFFICIAL              12.","Top Gun: Maverick"
"677","22   CONTINUED: (4)                                             22","Top Gun: Maverick"
"678","                         HONDO","Top Gun: Maverick"
"679","               Everyone go for takeoff, starting","Top Gun: Maverick"
"680","               with engine.","Top Gun: Maverick"
"681","","Top Gun: Maverick"
"682","                         SIMON (MEEK)","Top Gun: Maverick"
"683","               Engine. Go.","Top Gun: Maverick"
"684","","Top Gun: Maverick"
"685","                         MATTHEW (SENIOR)","Top Gun: Maverick"
"686","               Thermals. Go.","Top Gun: Maverick"
"687","","Top Gun: Maverick"
"688","                           FUEL","Top Gun: Maverick"
"689","               Fuel. Go.","Top Gun: Maverick"
"690","","Top Gun: Maverick"
"691","                         JACK (JADED)","Top Gun: Maverick"
"692","               Electric. Go.","Top Gun: Maverick"
"693","","Top Gun: Maverick"
"694","                         SURFACES","Top Gun: Maverick"
"695","               Control surfaces. Go.","Top Gun: Maverick"
"696","","Top Gun: Maverick"
"697","              HONDO (O.S.)                      HONDO (ALT)","Top Gun: Maverick"
"698","     Darkstar, Control. Do you         Darkstar, Control. How do you","Top Gun: Maverick"
"699","     feel the need?                    feel?","Top Gun: Maverick"
"700","","Top Gun: Maverick"
"701","                         HONDO (ALT) (CONT’D)","Top Gun: Maverick"
"702","               Mav, we’re a go. How do you feel?","Top Gun: Maverick"
"703","","Top Gun: Maverick"
"704","                         MAVERICK (ALT)","Top Gun: Maverick"
"705","               I feel the need...","Top Gun: Maverick"
"706","","Top Gun: Maverick"
"707","     Maverick pushes the throttle forward.","Top Gun: Maverick"
"708","","Top Gun: Maverick"
"709","                         HONDO (ALT)","Top Gun: Maverick"
"710","               Maverick, Cain just pulled up to","Top Gun: Maverick"
"711","               the gate. We got a choice here, we","Top Gun: Maverick"
"712","               can stop this right now. How do you","Top Gun: Maverick"
"713","               feel?","Top Gun: Maverick"
"714","","Top Gun: Maverick"
"715","     Maverick thinks this over.","Top Gun: Maverick"
"716","","Top Gun: Maverick"
"717","                         MAVERICK (ALT)","Top Gun: Maverick"
"718","               I feel the need...","Top Gun: Maverick"
"719","","Top Gun: Maverick"
"720","     Maverick pushes the throttle forward. Afterburners kick in.","Top Gun: Maverick"
"721","","Top Gun: Maverick"
"722","     Maverick takes off.","Top Gun: Maverick"
"723","","Top Gun: Maverick"
"724","","Top Gun: Maverick"
"725","23   EXT. GATEHOUSE - NIGHT                                       23","Top Gun: Maverick"
"726","","Top Gun: Maverick"
"727","     A government sedan arrives. The checkpoint guard meets it:","Top Gun: Maverick"
"728","","Top Gun: Maverick"
"729","                         CAIN’S AIDE","Top Gun: Maverick"
"730","               Rear Admiral Chester Cain.","Top Gun: Maverick"
"731","","Top Gun: Maverick"
"732","","Top Gun: Maverick"
"733","","Top Gun: Maverick"
"734","                                                         (CONTINUED)","Top Gun: Maverick"
"735","                          CHERRY 11.25.19 - OFFICIAL           13.","Top Gun: Maverick"
"736","23    CONTINUED:                                                 23","Top Gun: Maverick"
"737","      The guard glances at the OMINOUS SILHOUETTE in the back seat","Top Gun: Maverick"
"738","      and waves the sedan through. Just then, a distant rumbling","Top Gun: Maverick"
"739","      catches their attention, growing louder, shaking the","Top Gun: Maverick"
"740","      foundations of the guardhouse.","Top Gun: Maverick"
"741","","Top Gun: Maverick"
"742","      REAR ADMIRAL CHESTER “HAMMER” CAIN, a cold-eyed 2-Star","Top Gun: Maverick"
"743","      Admiral emerges from the back of his sedan as:","Top Gun: Maverick"
"744","","Top Gun: Maverick"
"745","      DARKSTAR SUDDENLY RIPS OVERHEAD WITH A DEAFENING ROAR. Cain’s","Top Gun: Maverick"
"746","      driver recoils, hit by a gale force DUST BLAST.","Top Gun: Maverick"
"747","","Top Gun: Maverick"
"748","      Cain himself just closes his steely eyes.","Top Gun: Maverick"
"749","","Top Gun: Maverick"
"750","","Top Gun: Maverick"
"751","24    INT. DARKSTAR - NIGHT                                      24","Top Gun: Maverick"
"752","","Top Gun: Maverick"
"753","      The ground swiftly recedes behind Mav as he heads skyward...","Top Gun: Maverick"
"754","","Top Gun: Maverick"
"755","","Top Gun: Maverick"
"756","25    INT. MISSION CONTROL - MINUTES LATER - NIGHT               25","Top Gun: Maverick"
