"","line","movie"
"553","        Laid out in bed, an infirm, old man. Pale and sweaty. Stan","Nightmare Alley"
"554","        sits on the bed next to him.","Nightmare Alley"
"555","","Nightmare Alley"
"556","        They look at each other--","Nightmare Alley"
"557","","Nightmare Alley"
"558","19      INT. TEN-IN-ONE - GEEK PIT - NIGHT (FLASHBACK)                  19","Nightmare Alley"
"559","","Nightmare Alley"
"560","        The Geek clutches the chicken, prepares to bite-","Nightmare Alley"
"561","","Nightmare Alley"
"562","20      INT. TEN-IN-ONE - DAWN                                          20","Nightmare Alley"
"563","","Nightmare Alley"
"564","        Stan wakes up, agitated. Light of day pours in.","Nightmare Alley"
"565","","Nightmare Alley"
"566","        He gets up and exits his sleeping area- and into the-","Nightmare Alley"
"567","","Nightmare Alley"
"568","21      EXT. CARNIVAL GROUNDS - WASHING AREA / REFECTORY - CONTINUOUS 21","Nightmare Alley"
"569","","Nightmare Alley"
"570","        A thick mist rises from the ground:","Nightmare Alley"
"571","","Nightmare Alley"
"572","        STAN stands in line to use a grimy barrel of water to","Nightmare Alley"
"573","        bathe...","Nightmare Alley"
"574","","Nightmare Alley"
"575","        THE DOGBOY washes, shirtless.","Nightmare Alley"
"576","","Nightmare Alley"
"577","        Nearby, SNAKE MAN rehearses with FUNHOUSE JACK playing-","Nightmare Alley"
"578","","Nightmare Alley"
"579","        MOLLY sits on the stage, watching them.","Nightmare Alley"
"580","Nightmare Alley - FINAL SHOOTING SCRIPT - 12-1-21               11.","Nightmare Alley"
"581","","Nightmare Alley"
"582","","Nightmare Alley"
"583","        STAN walks over to watch.","Nightmare Alley"
"584","","Nightmare Alley"
"585","                                FUNHOUSE JACK","Nightmare Alley"
"586","                    Hey.","Nightmare Alley"
"587","                        (to Snake Man)","Nightmare Alley"
"588","                    Look at you go.","Nightmare Alley"
"589","","Nightmare Alley"
"590","        They finish the number and Molly claps. She stands up and","Nightmare Alley"
"591","        walks away.","Nightmare Alley"
"592","","Nightmare Alley"
"593","        STAN watches her go-","Nightmare Alley"
"594","","Nightmare Alley"
"595","22      EXT. BUNGALOWS NEAR ENCAMPMENT - DAY                           22","Nightmare Alley"
"596","","Nightmare Alley"
"597","        STAN walks around, spots-","Nightmare Alley"
"598","","Nightmare Alley"
"599","        ZEENA - a striking but time-worn bleach blonde of","Nightmare Alley"
"600","        indeterminate age (one would guess, mid-forties but her eyes","Nightmare Alley"
"601","        seem much wiser) and faded glamour - on the porch, listening","Nightmare Alley"
"602","        to a RADIO, and reading a FILM MAGAZINE...","Nightmare Alley"
"603","","Nightmare Alley"
"604","        Stan approaches-","Nightmare Alley"
"605","","Nightmare Alley"
"606","                                STAN","Nightmare Alley"
"607","                    Mornin’.","Nightmare Alley"
"608","","Nightmare Alley"
"609","                                ZEENA","Nightmare Alley"
"610","                    Mornin’-","Nightmare Alley"
"611","","Nightmare Alley"
"612","                              STAN","Nightmare Alley"
"613","                    Do you got a tub?","Nightmare Alley"
"614","","Nightmare Alley"
"615","        She nods. Fans herself with the FILM MAGAZINE.","Nightmare Alley"
"616","","Nightmare Alley"
"617","                              ZEENA","Nightmare Alley"
"618","                    I certainly do.","Nightmare Alley"
"619","","Nightmare Alley"
"620","                              STAN","Nightmare Alley"
"621","                    Just arrived last night, so I thought...","Nightmare Alley"
"622","","Nightmare Alley"
"623","                              ZEENA","Nightmare Alley"
"624","                    Of course you did. Well, it’d be a dime","Nightmare Alley"
"625","                    to use it. You get a cake of soap and hot","Nightmare Alley"
"626","                    water.","Nightmare Alley"
"627","","Nightmare Alley"
"628","        STAN puts out his cigarette.","Nightmare Alley"
"629","","Nightmare Alley"
"630","23      INT. ZEENA’S BUNGALOW - CONTINUOUS                             23","Nightmare Alley"
"631","","Nightmare Alley"
"632","        They enter.","Nightmare Alley"
"633","","Nightmare Alley"
"634","                              STAN","Nightmare Alley"
"635","                    Leave the door open?","Nightmare Alley"
"636","Nightmare Alley - FINAL SHOOTING SCRIPT - 12-1-21                 12.","Nightmare Alley"
"637","","Nightmare Alley"
"638","","Nightmare Alley"
"639","                              ZEENA","Nightmare Alley"
"640","                    Sure. But put that dime on the table.","Nightmare Alley"
"641","","Nightmare Alley"
"642","        Zeena walks into the bedroom, wakes up PETE, a distinguished,","Nightmare Alley"
"643","        if modestly-dressed, man in his 60’s.","Nightmare Alley"
"644","","Nightmare Alley"
"645","                              ZEENA (CONT'D)","Nightmare Alley"
"646","                    Sorry to wake you, Sugar- He’s just","Nightmare Alley"
"647","                    getting a soak-","Nightmare Alley"
"648","","Nightmare Alley"
"649","        Stan puts the dime on the table. Spots TAROT CARDS.","Nightmare Alley"
"650","","Nightmare Alley"
"651","                              PETE","Nightmare Alley"
"652","                    I gotta go into town anyway-","Nightmare Alley"
"653","                        (to Stan)","Nightmare Alley"
"654","                    Morning-","Nightmare Alley"
"655","                        (to Zeena)","Nightmare Alley"
"656","                    And I’m going to see ’bout getting","Nightmare Alley"
"657","                    some breakfast.","Nightmare Alley"
"658","","Nightmare Alley"
"659","                              ZEENA","Nightmare Alley"
"660","                    Now sweetie- Make sure it’s","Nightmare Alley"
"661","                    breakfast, ok? Promise Zeena you","Nightmare Alley"
"662","                    won’t go into some blind pig-","Nightmare Alley"
"663","","Nightmare Alley"
"664","        She rubs his shoulder. He smiles but his eyes are full of","Nightmare Alley"
"665","        pain.","Nightmare Alley"
"666","","Nightmare Alley"
"667","                               PETE","Nightmare Alley"
"668","                        (to Stan)","Nightmare Alley"
"669","                    You familiar with those cards? Tarot,","Nightmare Alley"
"670","                    very powerful stuff. Maybe Zeena will","Nightmare Alley"
"671","                    read your fortune, if you’re lucky. After","Nightmare Alley"
"672","                    your bath.","Nightmare Alley"
"673","","Nightmare Alley"
"674","        PETE locks eyes with him, briefly- and produces a cigarette","Nightmare Alley"
"675","        out of thin air. Smiles and leaves...","Nightmare Alley"
"676","","Nightmare Alley"
"677","        Stan enters the bathroom, Zeena runs the water for him.","Nightmare Alley"
"678","","Nightmare Alley"
"679","                              ZEENA","Nightmare Alley"
"680","                    You can take all your things off, and","Nightmare Alley"
"681","                    hang ‘em over the chair there, nice and","Nightmare Alley"
"682","                    neat-","Nightmare Alley"
"683","","Nightmare Alley"
"684","                              PETE","Nightmare Alley"
"685","                    I’ll have Eggs à la Benedict, a","Nightmare Alley"
"686","                    croissant, jus d’orange et café au lait,","Nightmare Alley"
"687","                    and uh... bah-boom!","Nightmare Alley"
"688","","Nightmare Alley"
"689","        Zeena removes her slipper.","Nightmare Alley"
"690","","Nightmare Alley"
"691","                              PETE (CONT'D)","Nightmare Alley"
"692","                    Au revoir ma chérie!","Nightmare Alley"
"693","Nightmare Alley - FINAL SHOOTING SCRIPT - 12-1-21                13.","Nightmare Alley"
"694","","Nightmare Alley"
"695","","Nightmare Alley"
"696","        Pete exits, closes the door behind him.","Nightmare Alley"
"697","","Nightmare Alley"
"698","24      INT. ZEENA’S BUNGALOW - DAY                                    24","Nightmare Alley"
"699","","Nightmare Alley"
"700","        Stan, naked, lights a cigarette. Gets in the bath.","Nightmare Alley"
"701","","Nightmare Alley"
"702","        Zeena UNPACKS and arranges a few porcelain figurines on a","Nightmare Alley"
"703","        mantle.","Nightmare Alley"
"704","","Nightmare Alley"
"705","                              STAN","Nightmare Alley"
"706","                    I’m gonna help Clem a bit-","Nightmare Alley"
"707","","Nightmare Alley"
"708","                                 ZEENA","Nightmare Alley"
"709","                    Clem, huh?","Nightmare Alley"
"710","","Nightmare Alley"
"711","        Zeena goes to the table.","Nightmare Alley"
"712","","Nightmare Alley"
"713","                              ZEENA (CONT'D)","Nightmare Alley"
"714","                    Say maybe you can hawk for me- you know,","Nightmare Alley"
"715","                    work the audience? We got a little mind-","Nightmare Alley"
"716","                    reading show.","Nightmare Alley"
"717","","Nightmare Alley"
"718","                              STAN","Nightmare Alley"
"719","                    What do I have to do?","Nightmare Alley"
"720","","Nightmare Alley"
"721","        The TAROT cards: one is unturned- she flips it: THE STAR","Nightmare Alley"
"722","","Nightmare Alley"
"723","        She smiles.","Nightmare Alley"
"724","","Nightmare Alley"
"725","                              ZEENA","Nightmare Alley"
"726","                    Ah, aint nothing to it- Carny speak’s","Nightmare Alley"
"727","                    like a song- We sound Southern to","Nightmare Alley"
"728","                    Southerners, and Western to Westerners.","Nightmare Alley"
"729","                    You gotta sweet lil’ lilt: just got to","Nightmare Alley"
"730","                    lean on it.","Nightmare Alley"
"731","","Nightmare Alley"
"732","        She gets the soap and gets the suds going.","Nightmare Alley"
"733","","Nightmare Alley"
"734","                              ZEENA (CONT'D)","Nightmare Alley"
"735","                    Talk of the soil. You drawl slow, but all","Nightmare Alley"
"736","                    the while you’re hustling fast. Yeah, you","Nightmare Alley"
"737","                    can peddle for me... And on your downtime-","Nightmare Alley"
"738","                    maybe Pete can show you a trick or two.","Nightmare Alley"
"739","                    You’re going to do just fine, honey. You","Nightmare Alley"
"740","                    have panache...","Nightmare Alley"
"741","","Nightmare Alley"
"742","                              STAN","Nightmare Alley"
"743","                    What’s that?","Nightmare Alley"
"744","","Nightmare Alley"
"745","                              ZEENA","Nightmare Alley"
"746","                    Oh, you’re easy on the eyes, Honey.","Nightmare Alley"
"747","","Nightmare Alley"
"748","        They stare at each other-","Nightmare Alley"
"749","Nightmare Alley - FINAL SHOOTING SCRIPT - 12-1-21                 14.","Nightmare Alley"
"750","","Nightmare Alley"
"751","","Nightmare Alley"
"752","                              ZEENA (CONT'D)","Nightmare Alley"
"753","                    Oh, you’re trouble, ain’t you, pup?","Nightmare Alley"
"754","","Nightmare Alley"
"755","        Stan leans forward.","Nightmare Alley"
"756","","Nightmare Alley"
"757","                              STAN","Nightmare Alley"
"758","                    No, ma’am: I’m absolutely no trouble","Nightmare Alley"
"759","                    at all.","Nightmare Alley"
"760","","Nightmare Alley"
"761","        Zeena laughs- a younger laughter.","Nightmare Alley"
